,Unnamed: 0,city,date,fare,ride_id,driver_count,type
1107,1107,West Samuelburgh,2019-01-18 10:57,16.96,3940000000000,73,Urban
1108,1108,Royland,2019-03-24 10:24,10.05,2960000000000,64,Urban
1109,1109,Justinberg,2019-01-24 10:16,8.83,1860000000000,39,Urban
1110,1110,Karenberg,2019-01-30 10:51,8.79,3830000000000,22,Urban
1111,1111,North Markport,2019-04-09 14:55,20.23,2580000000000,22,Urban
1112,1112,Roberthaven,2019-03-17 14:48,26.71,9350000000000,47,Urban
1113,1113,Royland,2019-01-11 14:23,43.07,758000000000,64,Urban
1114,1114,Hurleymouth,2019-01-31 2:49,19.23,9540000000000,36,Urban
1115,1115,Roberthaven,2019-04-22 4:12,31.29,4100000000000,47,Urban
1116,1116,Grahamburgh,2019-03-16 10:03,30.66,4740000000000,61,Urban
1117,1117,Johnton,2019-04-26 17:02,4.63,3440000000000,27,Urban
1118,1118,Huntermouth,2019-05-07 8:47,25.83,962000000000,37,Urban
1119,1119,Pattyland,2019-03-19 20:41,18.17,9390000000000,59,Urban
1120,1120,West Robert,2019-04-16 16:16,25.65,3600000000000,39,Urban
1121,1121,Leahton,2019-04-13 10:54,18.25,6160000000000,17,Urban
1122,1122,Port Frank,2019-04-18 0:39,33.73,2260000000000,23,Urban
1123,1123,Port Frank,2019-02-28 7:39,33.83,1260000000000,23,Urban
1124,1124,West Josephberg,2019-03-08 21:57,9.54,8120000000000,45,Urban
1125,1125,Grahamburgh,2019-02-08 13:28,10.63,3650000000000,61,Urban
1126,1126,Williamsstad,2019-05-06 19:34,26.43,8990000000000,59,Urban
1127,1127,North Barbara,2019-03-27 9:44,33.4,5620000000000,18,Urban
1128,1128,South Phillip,2019-04-17 18:42,42.3,1300000000000,38,Urban
1129,1129,Erikaland,2019-02-05 4:51,14.13,9880000000000,37,Urban
1130,1130,Port Samanthamouth,2019-01-19 19:54,38.58,2630000000000,57,Urban
1131,1131,North Jasmine,2019-04-21 15:15,5.31,2980000000000,33,Urban
1132,1132,West Gabriel,2019-04-27 0:34,37.74,7640000000000,57,Urban
1133,1133,Rodneyfort,2019-02-06 11:01,27.87,9790000000000,34,Urban
1134,1134,New Paulton,2019-04-27 23:26,19.06,200000000000,44,Urban
1135,1135,Hurleymouth,2019-04-22 2:31,9.14,5560000000000,36,Urban
1136,1136,South Phillip,2019-03-02 7:23,30.62,4980000000000,38,Urban
1137,1137,West Ericstad,2019-01-25 20:18,23.27,2130000000000,25,Urban
1138,1138,Port Samanthamouth,2019-03-20 5:48,36.7,819000000000,57,Urban
1139,1139,West Josephberg,2019-01-17 5:32,7.87,2300000000000,45,Urban
1140,1140,Port Angela,2019-03-10 19:24,43.18,1890000000000,67,Urban
1141,1141,West Gabriel,2019-04-25 14:28,10.86,8500000000000,57,Urban
1142,1142,Hurleymouth,2019-02-15 2:10,42.61,9950000000000,36,Urban
1143,1143,Jerryton,2019-04-18 6:08,42.8,2660000000000,64,Urban
1144,1144,Lake Danielberg,2019-02-09 19:09,10.62,9240000000000,19,Urban
1145,1145,South Phillip,2019-01-14 18:26,41.66,2770000000000,38,Urban
1146,1146,West Robert,2019-03-28 15:00,35.88,2850000000000,39,Urban
1147,1147,New Kimberlyborough,2019-04-28 12:48,33.35,9500000000000,33,Urban
1148,1148,New Paulville,2019-05-02 18:20,12.08,616000000000,44,Urban
1149,1149,West Josephberg,2019-04-30 14:45,40.08,5410000000000,45,Urban
1150,1150,Erikaland,2019-03-17 16:51,39.58,6420000000000,37,Urban
1151,1151,North Madeline,2019-04-08 20:26,25.79,9440000000000,19,Urban
1152,1152,West Heidi,2019-04-06 21:40,23.41,9790000000000,28,Urban
1153,1153,Reynoldsfurt,2019-02-02 2:52,29.07,1860000000000,67,Urban
1154,1154,South Latoya,2019-01-18 6:04,5.69,701000000000,10,Urban
1155,1155,Amandaburgh,2019-03-07 2:26,18.76,3420000000000,12,Urban
1156,1156,West Josephberg,2019-01-20 1:27,38.39,4400000000000,45,Urban
1157,1157,Lake Jonathanshire,2019-01-29 0:19,41.05,6650000000000,5,Urban
1158,1158,West Anthony,2019-04-18 23:10,31.16,8480000000000,70,Urban
1159,1159,Raymondhaven,2019-04-06 13:52,30.36,8730000000000,11,Urban
1160,1160,Hurleymouth,2019-01-11 12:59,37.44,7880000000000,36,Urban
1161,1161,Roberthaven,2019-01-28 10:23,21.72,7330000000000,47,Urban
1162,1162,New Paulville,2019-04-29 23:05,14.59,3630000000000,44,Urban
1163,1163,Robertport,2019-03-26 22:47,13.34,5450000000000,12,Urban
1164,1164,Port Frank,2019-01-19 13:08,4.86,5080000000000,23,Urban
1165,1165,Rogerston,2019-03-26 4:27,13.97,2820000000000,25,Urban
1166,1166,Liumouth,2019-01-16 21:55,6.02,3850000000000,69,Urban
1167,1167,Lake Danielberg,2019-01-21 12:52,14.09,9570000000000,19,Urban
1168,1168,West Josephberg,2019-03-21 15:44,6.13,2300000000000,45,Urban
1169,1169,Leahton,2019-01-15 2:30,21.95,1800000000000,17,Urban
1170,1170,Huntermouth,2019-04-03 7:02,29.88,8970000000000,37,Urban
1171,1171,Lake Danielberg,2019-05-03 15:35,19.97,554000000000,19,Urban
1172,1172,Loganberg,2019-02-21 13:09,7.49,641000000000,23,Urban
1173,1173,North Madeline,2019-02-16 15:06,37.75,1450000000000,19,Urban
1174,1174,Hurleymouth,2019-04-09 9:17,20.31,2510000000000,36,Urban
1175,1175,Port Johnbury,2019-03-30 20:43,19.48,5140000000000,3,Urban
1176,1176,Royland,2019-05-07 14:58,36.22,2540000000000,64,Urban
1177,1177,Richardfort,2019-02-14 3:27,44.11,2500000000000,38,Urban
1178,1178,Johnton,2019-01-25 13:17,28.14,7110000000000,27,Urban
1179,1179,North Jason,2019-04-12 6:19,33.12,1710000000000,6,Urban
1180,1180,South Phillip,2019-01-05 17:50,41.55,8830000000000,38,Urban
1181,1181,Reynoldsfurt,2019-01-21 16:07,25.19,1030000000000,67,Urban
1182,1182,West Ericstad,2019-04-12 12:08,27.69,4570000000000,25,Urban
1183,1183,Richardfort,2019-04-27 11:59,30.31,6110000000000,38,Urban
1184,1184,West Heidi,2019-04-22 0:38,8.89,5410000000000,28,Urban
1185,1185,Johnton,2019-03-04 10:30,36.76,3270000000000,27,Urban
1186,1186,West Angela,2019-01-02 9:28,19.81,9740000000000,48,Urban
1187,1187,Leahton,2019-02-28 20:02,31.01,2120000000000,17,Urban
1188,1188,Johnton,2019-04-11 14:40,16.63,7250000000000,27,Urban
1189,1189,Port David,2019-01-21 2:29,32.92,858000000000,7,Urban
1190,1190,New Kimberlyborough,2019-04-01 4:31,35.11,8280000000000,33,Urban
1191,1191,Port Frank,2019-02-26 5:03,25.18,7280000000000,23,Urban
1192,1192,Barajasview,2019-01-24 5:58,9.21,1840000000000,26,Urban
1193,1193,South Phillip,2019-04-21 10:31,32.85,2750000000000,38,Urban
1194,1194,North Jasmine,2019-04-03 13:15,19.66,9210000000000,33,Urban
1195,1195,New Kimberlyborough,2019-03-13 9:48,14.84,1840000000000,33,Urban
1196,1196,North Jasmine,2019-01-05 16:39,26.72,3670000000000,33,Urban
1197,1197,Reynoldsfurt,2019-02-13 10:29,7.43,5240000000000,67,Urban
1198,1198,North Barbara,2019-05-05 15:15,38.15,256000000000,18,Urban
1199,1199,South Karenland,2019-04-23 9:19,12.34,9190000000000,4,Urban
1200,1200,North Jasmine,2019-04-17 7:34,22.41,4200000000000,33,Urban
1201,1201,East Kaylahaven,2019-02-16 21:02,34.42,8000000000000,65,Urban
1202,1202,West Samuelburgh,2019-03-07 20:34,34.22,1130000000000,73,Urban
1203,1203,Richardfort,2019-03-03 11:57,11.42,2920000000000,38,Urban
1204,1204,West Heidi,2019-02-19 21:08,7.64,8970000000000,28,Urban
1205,1205,Raymondhaven,2019-05-08 4:39,18.45,1810000000000,11,Urban
1206,1206,North Markport,2019-04-29 11:39,19.8,1840000000000,22,Urban
1207,1207,New Paulton,2019-02-17 8:20,37.44,7430000000000,44,Urban
1208,1208,Karenside,2019-01-25 3:33,19.6,4720000000000,5,Urban
1209,1209,South Jack,2019-03-03 9:00,29.88,2150000000000,46,Urban
1210,1210,South Michelleport,2019-01-20 5:30,34.72,6390000000000,72,Urban
1211,1211,North Jason,2019-04-01 14:43,40.45,1100000000000,6,Urban
1212,1212,Joneschester,2019-01-26 19:19,13.77,6680000000000,39,Urban
1213,1213,Amandaburgh,2019-01-02 9:57,33.06,6330000000000,12,Urban
1214,1214,North Jason,2019-03-28 18:03,42.75,4270000000000,6,Urban
1215,1215,Roberthaven,2019-01-28 22:09,28.11,6230000000000,47,Urban
1216,1216,South Karenland,2019-02-13 3:55,24.16,3270000000000,4,Urban
1217,1217,Rogerston,2019-01-23 18:16,21.64,3850000000000,25,Urban
1218,1218,Robertport,2019-02-14 4:42,18.38,9070000000000,12,Urban
1219,1219,West Samuelburgh,2019-01-06 13:23,11.01,73344113439,73,Urban
1220,1220,New Paulton,2019-04-06 16:21,38.8,8520000000000,44,Urban
1221,1221,Port Johnbury,2019-04-12 3:43,8.42,39663640391,3,Urban
1222,1222,South Karenland,2019-05-03 16:09,19.69,2540000000000,4,Urban
1223,1223,Liumouth,2019-03-22 20:35,39.96,6160000000000,69,Urban
1224,1224,South Evanton,2019-04-29 13:54,5.16,315000000000,11,Urban
1225,1225,Huntermouth,2019-04-20 9:38,23.65,3500000000000,37,Urban
1226,1226,Simpsonburgh,2019-04-26 22:20,29.22,4450000000000,21,Urban
1227,1227,Valentineton,2019-02-17 5:51,21.74,4880000000000,45,Urban
1228,1228,Deanville,2019-01-12 7:32,39.45,420000000000,49,Urban
1229,1229,South Karenland,2019-04-27 16:20,6.62,9440000000000,4,Urban
1230,1230,Lake Jonathanshire,2019-03-22 14:33,18.72,4680000000000,5,Urban
1231,1231,East Kaylahaven,2019-03-01 15:07,23.45,3220000000000,65,Urban
1232,1232,Port David,2019-04-12 5:32,35.51,2990000000000,7,Urban
1233,1233,West Gabriel,2019-01-30 15:37,25.64,3460000000000,57,Urban
1234,1234,South Evanton,2019-02-13 16:46,44.33,3930000000000,11,Urban
1235,1235,Richardfort,2019-01-13 10:08,25.81,9110000000000,38,Urban
1236,1236,North Madeline,2019-04-04 6:42,25.38,6910000000000,19,Urban
1237,1237,South Evanton,2019-04-06 16:41,9.3,1040000000000,11,Urban
1238,1238,Royland,2019-02-18 2:03,8.32,5210000000000,64,Urban
1239,1239,Hurleymouth,2019-01-07 15:53,20.01,4460000000000,36,Urban
1240,1240,West Anthony,2019-04-08 6:21,20.83,9580000000000,70,Urban
1241,1241,Martinezhaven,2019-02-14 2:51,27.16,2200000000000,25,Urban
1242,1242,North Jasmine,2019-01-21 21:00,33.06,4260000000000,33,Urban
1243,1243,Carriemouth,2019-04-15 8:00,40.03,2670000000000,52,Urban
1244,1244,Lake Scottton,2019-01-21 4:20,21.81,294000000000,58,Urban
1245,1245,Hurleymouth,2019-01-17 17:07,24.86,9300000000000,36,Urban
1246,1246,North Barbara,2019-03-17 17:07,6.12,5480000000000,18,Urban
1247,1247,Royland,2019-04-23 1:14,40.39,339000000000,64,Urban
1248,1248,North Jason,2019-01-12 19:19,9.97,8000000000000,6,Urban
1249,1249,West Ericstad,2019-01-27 4:30,29.05,7600000000000,25,Urban
1250,1250,Joneschester,2019-03-13 6:10,27.79,1260000000000,39,Urban
1251,1251,North Madeline,2019-05-03 0:07,16.44,212000000000,19,Urban
1252,1252,Loganberg,2019-02-18 11:58,23.98,9370000000000,23,Urban
1253,1253,West Patrickchester,2019-04-07 17:41,33.9,3860000000000,25,Urban
1254,1254,Justinberg,2019-04-04 23:19,19.38,3730000000000,39,Urban
1255,1255,Lake Jonathanshire,2019-04-16 20:26,32.47,1010000000000,5,Urban
1256,1256,Karenside,2019-03-04 20:36,25.21,9110000000000,5,Urban
1257,1257,North Madeline,2019-02-04 18:56,9.84,9480000000000,19,Urban
1258,1258,West Josephberg,2019-03-30 1:27,25.19,7580000000000,45,Urban
1259,1259,West Christopherberg,2019-05-01 12:39,39.8,5350000000000,32,Urban
1260,1260,Lake Scottton,2019-04-19 21:32,37.67,5490000000000,58,Urban
1261,1261,Simpsonburgh,2019-05-04 11:41,33.11,2860000000000,21,Urban
1262,1262,South Karenland,2019-01-23 5:56,22.54,907000000000,4,Urban
1263,1263,South Evanton,2019-02-26 6:48,7.81,742000000000,11,Urban
1264,1264,New Paulville,2019-01-02 20:52,33.08,2370000000000,44,Urban
1265,1265,Carriemouth,2019-03-08 9:53,37.81,7350000000000,52,Urban
1266,1266,North Madeline,2019-03-01 4:34,20.8,1580000000000,19,Urban
1267,1267,West Heidi,2019-01-17 9:28,24.19,8800000000000,28,Urban
1268,1268,Amandaburgh,2019-01-13 16:04,23.35,9980000000000,12,Urban
1269,1269,Valentineton,2019-03-06 4:48,38.88,2760000000000,45,Urban
1270,1270,South Phillip,2019-03-23 16:36,40.07,2310000000000,38,Urban
1271,1271,West Angela,2019-02-22 4:05,23.09,5990000000000,48,Urban
1272,1272,Erikaland,2019-04-25 11:18,34.05,5670000000000,37,Urban
1273,1273,Loganberg,2019-04-23 9:19,32.4,2450000000000,23,Urban
1274,1274,West Heidi,2019-01-01 5:23,10.75,6570000000000,28,Urban
1275,1275,South Michelleport,2019-01-27 13:10,30.16,3950000000000,72,Urban
1276,1276,Christopherfurt,2019-03-15 10:22,34.09,1260000000000,41,Urban
1277,1277,North Markport,2019-04-06 2:16,18.15,7270000000000,22,Urban
1278,1278,West Anthony,2019-02-10 9:16,38.54,8950000000000,70,Urban
1279,1279,South Phillip,2019-04-16 22:02,24.63,7860000000000,38,Urban
1280,1280,South Phillip,2019-01-07 2:17,6.54,198000000000,38,Urban
1281,1281,Williamsview,2019-03-02 22:23,25.15,5050000000000,46,Urban
1282,1282,Port Frank,2019-01-05 18:22,35.35,1920000000000,23,Urban
1283,1283,West Angela,2019-03-18 15:57,13.06,7210000000000,48,Urban
1284,1284,Liumouth,2019-04-14 14:58,25.28,7890000000000,69,Urban
1285,1285,Port Frank,2019-05-03 20:22,21.11,9060000000000,23,Urban
1286,1286,Jerryton,2019-03-04 14:14,22.91,3500000000000,64,Urban
1287,1287,Richardfort,2019-03-06 12:53,8.28,5130000000000,38,Urban
1288,1288,Lake Danielberg,2019-01-14 22:04,24.14,7960000000000,19,Urban
1289,1289,South Evanton,2019-01-17 2:00,34.55,3370000000000,11,Urban
1290,1290,Williamsview,2019-01-25 0:47,41.17,4840000000000,46,Urban
1291,1291,South Jack,2019-01-29 20:13,43.12,6050000000000,46,Urban
1292,1292,Justinberg,2019-02-13 23:56,10.18,3140000000000,39,Urban
1293,1293,Liumouth,2019-04-29 6:57,23.99,819000000000,69,Urban
1294,1294,South Jack,2019-01-09 20:31,21.13,6060000000000,46,Urban
1295,1295,South Michelleport,2019-03-29 8:33,11.06,9980000000000,72,Urban
1296,1296,Hurleymouth,2019-02-23 1:34,31.97,1990000000000,36,Urban
1297,1297,West Samuelburgh,2019-02-22 22:11,17.35,3940000000000,73,Urban
1298,1298,North Barbara,2019-04-09 17:12,6.68,2540000000000,18,Urban
1299,1299,Royland,2019-01-20 12:13,6.66,4290000000000,64,Urban
1300,1300,Lake Scottton,2019-04-08 11:19,44.03,9050000000000,58,Urban
1301,1301,Raymondhaven,2019-04-30 19:54,29.84,7630000000000,11,Urban
1302,1302,Lake Scottton,2019-05-08 13:10,18.04,5620000000000,58,Urban
1303,1303,Martinezhaven,2019-05-07 5:55,6.89,3270000000000,25,Urban
1304,1304,Lake Scottton,2019-02-08 17:29,34.95,7930000000000,58,Urban
1305,1305,Richardfort,2019-02-05 16:12,42.22,4050000000000,38,Urban
1306,1306,West Josephberg,2019-04-11 3:53,18.65,6030000000000,45,Urban
1307,1307,New Paulville,2019-03-05 15:43,23.75,9560000000000,44,Urban
1308,1308,South Phillip,2019-05-07 2:52,36.51,2370000000000,38,Urban
1309,1309,South Karenland,2019-03-22 4:17,15.54,1310000000000,4,Urban
1310,1310,Valentineton,2019-01-22 2:15,17.74,6350000000000,45,Urban
1311,1311,South Evanton,2019-05-07 12:30,34.03,3180000000000,11,Urban
1312,1312,Pattyland,2019-04-19 12:57,4.55,6860000000000,59,Urban
1313,1313,Port Samanthamouth,2019-03-15 9:03,5.62,6910000000000,57,Urban
1314,1314,East Kaylahaven,2019-01-11 10:41,8.02,9780000000000,65,Urban
1315,1315,North Madeline,2019-02-27 11:42,36.87,9530000000000,19,Urban
1316,1316,Richardfort,2019-04-04 15:04,16.35,6080000000000,38,Urban
1317,1317,South Michelleport,2019-02-11 8:12,28.03,3130000000000,72,Urban
1318,1318,Port Johnbury,2019-01-21 5:10,32.68,277000000000,3,Urban
1319,1319,Liumouth,2019-01-18 15:26,20.68,985000000000,69,Urban
1320,1320,South Evanton,2019-04-08 1:01,5.62,1340000000000,11,Urban
1321,1321,Richardfort,2019-03-05 16:00,4.85,3290000000000,38,Urban
1322,1322,New Jacobville,2019-02-07 11:07,26.09,3520000000000,50,Urban
1323,1323,East Kaylahaven,2019-02-04 2:25,38.13,2890000000000,65,Urban
1324,1324,Williamsstad,2019-01-20 18:47,18.79,5020000000000,59,Urban
1325,1325,Lake Jonathanshire,2019-04-11 19:49,25.92,8530000000000,5,Urban
1326,1326,Port Samanthamouth,2019-04-25 3:29,9.44,4790000000000,57,Urban
1327,1327,South Karenland,2019-03-30 1:56,20.21,2900000000000,4,Urban
1328,1328,West Christopherberg,2019-03-10 22:42,7.98,5730000000000,32,Urban
1329,1329,Lake Scottton,2019-03-29 13:33,35.36,3710000000000,58,Urban
1330,1330,East Kaylahaven,2019-01-24 16:52,31.4,7430000000000,65,Urban
1331,1331,Raymondhaven,2019-04-04 6:46,41.45,2890000000000,11,Urban
1332,1332,Port Frank,2019-03-19 15:21,22.63,9910000000000,23,Urban
1333,1333,New Paulville,2019-04-24 2:25,13.32,8560000000000,44,Urban
1334,1334,Karenberg,2019-04-30 21:38,5.7,7640000000000,22,Urban
1335,1335,Barajasview,2019-03-24 6:34,12.24,767000000000,26,Urban
1336,1336,North Jason,2019-02-10 6:34,25.36,8590000000000,6,Urban
1337,1337,Barajasview,2019-04-18 8:44,12.35,6120000000000,26,Urban
1338,1338,New Kimberlyborough,2019-04-03 20:23,33.74,6330000000000,33,Urban
1339,1339,West Samuelburgh,2019-01-31 17:10,9.67,8850000000000,73,Urban
1340,1340,West Heidi,2019-03-21 0:26,9.06,6620000000000,28,Urban
1341,1341,Port Frank,2019-01-16 22:42,11.97,8710000000000,23,Urban
1342,1342,West Samuelburgh,2019-04-08 12:38,14.52,2480000000000,73,Urban
1343,1343,West Gabriel,2019-05-01 4:34,8.67,426000000000,57,Urban
1344,1344,Loganberg,2019-04-18 11:16,16.36,4730000000000,23,Urban
1345,1345,West Josephberg,2019-05-07 10:11,29.66,262000000000,45,Urban
1346,1346,South Michelleport,2019-02-02 11:56,12.77,1410000000000,72,Urban
1347,1347,Christopherfurt,2019-04-14 3:24,39.91,253000000000,41,Urban
1348,1348,Justinberg,2019-04-14 23:08,7.75,8860000000000,39,Urban
1349,1349,South Michelleport,2019-03-12 9:06,25.1,7110000000000,72,Urban
1350,1350,West Angela,2019-04-10 17:06,31.03,3520000000000,48,Urban
1351,1351,South Karenland,2019-02-02 14:50,10.54,4510000000000,4,Urban
1352,1352,Carriemouth,2019-05-04 10:28,41.54,1100000000000,52,Urban
1353,1353,Pattyland,2019-01-09 8:20,41.04,3530000000000,59,Urban
1354,1354,West Samuelburgh,2019-03-04 12:38,28.18,9680000000000,73,Urban
1355,1355,North Barbara,2019-02-03 23:57,11.54,5810000000000,18,Urban
1356,1356,Jerryton,2019-02-20 18:45,28.24,4150000000000,64,Urban
1357,1357,Leahton,2019-03-06 20:26,14.87,3840000000000,17,Urban
1358,1358,North Jasmine,2019-02-06 19:23,9.12,3930000000000,33,Urban
1359,1359,South Karenland,2019-01-03 6:18,39.16,5490000000000,4,Urban
1360,1360,Grahamburgh,2019-03-19 14:30,33.14,4380000000000,61,Urban
1361,1361,West Robert,2019-03-29 4:22,17.53,8340000000000,39,Urban
1362,1362,Williamsview,2019-02-18 2:31,18.75,4150000000000,46,Urban
1363,1363,Barajasview,2019-01-04 9:32,12.25,1660000000000,26,Urban
1364,1364,Williamsview,2019-01-01 14:40,5.42,5680000000000,46,Urban
1365,1365,West Ericstad,2019-02-05 15:30,30.89,2460000000000,25,Urban
1366,1366,Lake Danielberg,2019-01-05 17:44,28.79,9790000000000,19,Urban
1367,1367,Barajasview,2019-03-29 1:02,29.55,3840000000000,26,Urban
1368,1368,Liumouth,2019-03-03 5:13,26.6,4280000000000,69,Urban
1369,1369,West Patrickchester,2019-03-06 0:02,31.33,2570000000000,25,Urban
1370,1370,Lake Scottton,2019-01-13 13:34,24.81,396000000000,58,Urban
1371,1371,Liumouth,2019-01-04 21:06,34.77,8500000000000,69,Urban
1372,1372,Williamsstad,2019-01-03 10:03,17.16,28294640252,59,Urban
1373,1373,Lake Danielberg,2019-02-04 17:32,24.49,860000000000,19,Urban
1374,1374,Justinberg,2019-02-28 21:39,14.4,1130000000000,39,Urban
1375,1375,Jerryton,2019-03-07 5:24,15.82,8110000000000,64,Urban
1376,1376,New Jacobville,2019-03-12 14:47,28.12,3350000000000,50,Urban
1377,1377,Loganberg,2019-01-03 6:49,34.42,238000000000,23,Urban
1378,1378,West Patrickchester,2019-03-02 20:29,25.28,8920000000000,25,Urban
1379,1379,South Evanton,2019-01-02 6:55,16.96,9410000000000,11,Urban
1380,1380,North Markport,2019-05-04 15:30,28.93,1470000000000,22,Urban
1381,1381,Port Angela,2019-04-02 22:13,25.84,8020000000000,67,Urban
1382,1382,Richardfort,2019-04-14 11:56,43.01,7640000000000,38,Urban
1383,1383,Rogerston,2019-01-27 19:45,13.4,9760000000000,25,Urban
1384,1384,East Kaylahaven,2019-02-11 21:07,4.75,9780000000000,65,Urban
1385,1385,Raymondhaven,2019-02-28 5:23,21.78,1850000000000,11,Urban
1386,1386,Loganberg,2019-02-20 9:42,41.16,4360000000000,23,Urban
1387,1387,South Jack,2019-02-17 9:55,18.08,3670000000000,46,Urban
1388,1388,West Ericstad,2019-05-05 0:44,7.76,8380000000000,25,Urban
1389,1389,Port Frank,2019-02-21 18:44,19.81,2190000000000,23,Urban
1390,1390,Simpsonburgh,2019-01-23 20:35,39.95,1110000000000,21,Urban
1391,1391,Simpsonburgh,2019-01-08 5:59,13.01,9410000000000,21,Urban
1392,1392,South Evanton,2019-02-08 18:08,38.21,56240519093,11,Urban
1393,1393,Loganberg,2019-03-30 21:22,40.8,3170000000000,23,Urban
1394,1394,New Paulville,2019-03-08 15:08,18.35,3740000000000,44,Urban
1395,1395,East Kaylahaven,2019-04-30 8:22,37.41,1760000000000,65,Urban
1396,1396,West Gabriel,2019-01-31 2:31,6.8,1040000000000,57,Urban
1397,1397,South Phillip,2019-03-15 8:24,22.28,6020000000000,38,Urban
1398,1398,Richardfort,2019-01-21 23:20,10.91,3570000000000,38,Urban
1399,1399,Williamsview,2019-03-22 22:31,15.85,8550000000000,46,Urban
1400,1400,West Patrickchester,2019-02-16 2:15,12.15,9180000000000,25,Urban
1401,1401,North Jason,2019-05-07 20:05,24.2,3920000000000,6,Urban
1402,1402,Karenberg,2019-04-13 5:14,23.73,406000000000,22,Urban
1403,1403,East Kaylahaven,2019-03-24 13:53,32.21,6710000000000,65,Urban
1404,1404,Lake Jonathanshire,2019-04-09 21:41,15.96,577000000000,5,Urban
1405,1405,Williamsstad,2019-03-12 11:08,13.79,5770000000000,59,Urban
1406,1406,Deanville,2019-01-28 3:13,31.65,650000000000,49,Urban
1407,1407,South Latoya,2019-02-25 23:06,25.87,4910000000000,10,Urban
1408,1408,South Karenland,2019-02-26 13:01,38.05,445000000000,4,Urban
1409,1409,Justinberg,2019-01-27 7:35,28.41,3490000000000,39,Urban
1410,1410,South Michelleport,2019-04-21 15:29,36.47,3390000000000,72,Urban
1411,1411,Lake Jonathanshire,2019-01-16 9:27,26.27,3270000000000,5,Urban
1412,1412,Jerryton,2019-03-25 12:14,9.64,9480000000000,64,Urban
1413,1413,Grahamburgh,2019-02-23 14:58,41.98,3690000000000,61,Urban
1414,1414,South Karenland,2019-02-26 20:40,35.61,8410000000000,4,Urban
1415,1415,Johnton,2019-04-29 7:50,17.89,1270000000000,27,Urban
1416,1416,Justinberg,2019-01-24 19:32,38.79,1690000000000,39,Urban
1417,1417,Grahamburgh,2019-02-02 3:52,22.53,6580000000000,61,Urban
1418,1418,North Markport,2019-01-17 11:37,8.68,930000000000,22,Urban
1419,1419,Port Samanthamouth,2019-01-01 21:04,11.71,1850000000000,57,Urban
1420,1420,West Angela,2019-04-11 6:59,29.06,714000000000,48,Urban
1421,1421,Port David,2019-03-03 11:38,13.41,6410000000000,7,Urban
1422,1422,Christopherfurt,2019-02-23 8:31,15.61,8300000000000,41,Urban
1423,1423,Lake Scottton,2019-02-27 7:09,9.43,8170000000000,58,Urban
1424,1424,Valentineton,2019-01-03 5:56,37.4,4180000000000,45,Urban
1425,1425,Jerryton,2019-02-19 13:59,21.27,2520000000000,64,Urban
1426,1426,Reynoldsfurt,2019-03-21 17:25,11.97,9410000000000,67,Urban
1427,1427,Hurleymouth,2019-02-24 15:39,8.33,2050000000000,36,Urban
1428,1428,South Latoya,2019-03-13 1:15,16.01,2760000000000,10,Urban
1429,1429,North Jasmine,2019-03-21 18:31,39.02,7930000000000,33,Urban
1430,1430,Richardfort,2019-03-16 23:00,21.39,237000000000,38,Urban
1431,1431,Roberthaven,2019-05-03 5:43,42.15,2590000000000,47,Urban
1432,1432,South Michelleport,2019-01-05 5:57,39.9,6110000000000,72,Urban
1433,1433,Port Johnbury,2019-01-15 18:45,40.32,2120000000000,3,Urban
1434,1434,Loganberg,2019-01-31 15:03,20.36,1820000000000,23,Urban
1435,1435,Robertport,2019-04-30 23:36,14.81,1470000000000,12,Urban
1436,1436,South Michelleport,2019-02-27 2:00,10.4,6480000000000,72,Urban
1437,1437,New Jacobville,2019-03-03 5:28,41.39,3090000000000,50,Urban
1438,1438,Martinezhaven,2019-04-12 6:49,11.55,9310000000000,25,Urban
1439,1439,West Gabriel,2019-04-08 21:34,13.31,8630000000000,57,Urban
1440,1440,South Jack,2019-04-10 1:23,29.97,6130000000000,46,Urban
1441,1441,New Paulville,2019-01-05 8:35,21.57,3710000000000,44,Urban
1442,1442,Royland,2019-01-11 9:50,18.42,5580000000000,64,Urban
1443,1443,Roberthaven,2019-01-15 21:25,30.42,5910000000000,47,Urban
1444,1444,Justinberg,2019-03-12 16:33,24.41,3090000000000,39,Urban
1445,1445,West Angela,2019-02-21 8:28,40.55,1830000000000,48,Urban
1446,1446,North Madeline,2019-01-30 18:20,16.5,8650000000000,19,Urban
1447,1447,Port Angela,2019-02-03 6:01,6.42,9470000000000,67,Urban
1448,1448,North Jason,2019-03-30 6:31,12.04,6620000000000,6,Urban
1449,1449,West Patrickchester,2019-04-18 11:41,29.12,8010000000000,25,Urban
1450,1450,North Jason,2019-03-27 19:19,30.66,3370000000000,6,Urban
1451,1451,West Anthony,2019-02-03 18:24,19.66,2910000000000,70,Urban
1452,1452,Liumouth,2019-04-29 19:55,32.1,2700000000000,69,Urban
1453,1453,Martinezhaven,2019-04-13 19:46,40.2,8860000000000,25,Urban
1454,1454,West Josephberg,2019-01-12 12:45,5.77,5090000000000,45,Urban
1455,1455,Simpsonburgh,2019-01-05 16:36,39.44,252000000000,21,Urban
1456,1456,New Paulville,2019-01-05 17:16,44.68,3080000000000,44,Urban
1457,1457,Christopherfurt,2019-02-04 12:11,41.12,808000000000,41,Urban
1458,1458,Johnton,2019-03-15 21:16,30.27,1600000000000,27,Urban
